
num,lat,lon,cases,deaths,recovered,DayStart,DayEnd,placetype,adm0,adm1,adm3,adm4,indiv
1695,,,218,,,20200210,20200210,adm1,China,Hebei,,,
1696,,,239,,,20200211,20200211,adm1,China,Hebei,,,
1697,,,251,,,20200212,20200212,adm1,China,Hebei,,,
1698,,,265,,,20200213,20200213,adm1,China,Hebei,,,
1699,,,283,,,20200214,20200214,adm1,China,Hebei,,,
1700,,,291,,,20200215,20200215,adm1,China,Hebei,,,
1701,,,300,,,20200216,20200216,adm1,China,Hebei,,,
1702,,,301,,,20200217,20200217,adm1,China,Hebei,,,
1703,,,306,,,20200218,20200219,adm1,China,Hebei,,,
1704,,,307,,,20200220,20200220,adm1,China,Hebei,,,
1705,,,308,,,20200221,20200221,adm1,China,Hebei,,,
1706,,,309,,,20200222,20200222,adm1,China,Hebei,,,
1707,,,311,,,20200223,20200225,adm1,China,Hebei,,,
1708,,,312,,,20200226,20200226,adm1,China,Hebei,,,
1709,,,317,,,20200227,20200227,adm1,China,Hebei,,,
1710,,,318,,,20200228,20200321,adm1,China,Hebei,,,
1711,,,319,,,20200322,20200329,adm1,China,Hebei,,,
1712,,,321,,,20200330,20200331,adm1,China,Hebei,,,
1713,,,323,,,20200401,20200401,adm1,China,Hebei,,,
1714,,,325,,,20200402,20200402,adm1,China,Hebei,,,
1715,,,326,,,20200403,20200404,adm1,China,Hebei,,,
1716,,,327,,,20200405,20200412,adm1,China,Hebei,,,
1717,,,2,,,20200123,20200123,adm1,China,Heilongjiang,,,
1718,,,4,,,20200124,20200124,adm1,China,Heilongjiang,,,
1719,,,9,,,20200125,20200125,adm1,China,Heilongjiang,,,
1720,,,15,,,20200126,20200126,adm1,China,Heilongjiang,,,
1721,,,21,,,20200127,20200127,adm1,China,Heilongjiang,,,
1722,,,33,,,20200128,20200128,adm1,China,Heilongjiang,,,
1723,,,38,,,20200129,20200129,adm1,China,Heilongjiang,,,
1724,,,44,,,20200130,20200130,adm1,China,Heilongjiang,,,
1725,,,59,,,20200131,20200131,adm1,China,Heilongjiang,,,
1726,,,80,,,20200201,20200201,adm1,China,Heilongjiang,,,
1727,,,95,,,20200202,20200202,adm1,China,Heilongjiang,,,
1728,,,121,,,20200203,20200203,adm1,China,Heilongjiang,,,
1729,,,155,,,20200204,20200204,adm1,China,Heilongjiang,,,
1730,,,190,,,20200205,20200205,adm1,China,Heilongjiang,,,
1731,,,227,,,20200206,20200206,adm1,China,Heilongjiang,,,
1732,,,277,,,20200207,20200207,adm1,China,Heilongjiang,,,
1733,,,295,,,20200208,20200208,adm1,China,Heilongjiang,,,
1734,,,307,,,20200209,20200209,adm1,China,Heilongjiang,,,
1735,,,331,,,20200210,20200210,adm1,China,Heilongjiang,,,
1736,,,360,,,20200211,20200211,adm1,China,Heilongjiang,,,
1737,,,378,,,20200212,20200212,adm1,China,Heilongjiang,,,
1738,,,395,,,20200213,20200213,adm1,China,Heilongjiang,,,
1739,,,419,,,20200214,20200214,adm1,China,Heilongjiang,,,
1740,,,425,,,20200215,20200215,adm1,China,Heilongjiang,,,
1741,,,445,,,20200216,20200216,adm1,China,Heilongjiang,,,
1742,,,457,,,20200217,20200217,adm1,China,Heilongjiang,,,
1743,,,464,,,20200218,20200218,adm1,China,Heilongjiang,,,
1744,,,470,,,20200219,20200219,adm1,China,Heilongjiang,,,
1745,,,476,,,20200220,20200220,adm1,China,Heilongjiang,,,
1746,,,479,,,20200221,20200222,adm1,China,Heilongjiang,,,
1747,,,480,,,20200223,20200304,adm1,China,Heilongjiang,,,
1748,,,481,,,20200305,20200310,adm1,China,Heilongjiang,,,
1749,,,482,,,20200311,20200318,adm1,China,Heilongjiang,,,
1750,,,483,,,20200319,20200319,adm1,China,Heilongjiang,,,
1751,,,484,,,20200320,20200401,adm1,China,Heilongjiang,,,
1752,,,488,,,20200402,20200402,adm1,China,Heilongjiang,,,
1753,,,489,,,20200403,20200403,adm1,China,Heilongjiang,,,
1754,,,491,,,20200404,20200404,adm1,China,Heilongjiang,,,
1755,,,504,,,20200405,20200405,adm1,China,Heilongjiang,,,
1756,,,524,,,20200406,20200406,adm1,China,Heilongjiang,,,
1757,,,544,,,20200407,20200407,adm1,China,Heilongjiang,,,
1758,,,569,,,20200408,20200408,adm1,China,Heilongjiang,,,
1759,,,609,,,20200409,20200409,adm1,China,Heilongjiang,,,
1760,,,638,,,20200410,20200410,adm1,China,Heilongjiang,,,
1761,,,661,,,20200411,20200411,adm1,China,Heilongjiang,,,
1762,,,684,,,20200412,20200412,adm1,China,Heilongjiang,,,
1763,,,5,,,20200122,20200123,adm1,China,Henan,,,
1764,,,9,,,20200124,20200124,adm1,China,Henan,,,
1765,,,32,,,20200125,20200125,adm1,China,Henan,,,
1766,,,83,,,20200126,20200126,adm1,China,Henan,,,
1767,,,128,,,20200127,20200127,adm1,China,Henan,,,
1768,,,168,,,20200128,20200128,adm1,China,Henan,,,
1769,,,206,,,20200129,20200129,adm1,China,Henan,,,
1770,,,278,,,20200130,20200130,adm1,China,Henan,,,
1771,,,352,,,20200131,20200131,adm1,China,Henan,,,
1772,,,422,,,20200201,20200201,adm1,China,Henan,,,
1773,,,493,,,20200202,20200202,adm1,China,Henan,,,
1774,,,566,,,20200203,20200203,adm1,China,Henan,,,
1775,,,675,,,20200204,20200204,adm1,China,Henan,,,
1776,,,764,,,20200205,20200205,adm1,China,Henan,,,
1777,,,851,,,20200206,20200206,adm1,China,Henan,,,
1778,,,914,,,20200207,20200207,adm1,China,Henan,,,
1779,,,981,,,20200208,20200208,adm1,China,Henan,,,
1780,,,1033,,,20200209,20200209,adm1,China,Henan,,,
1781,,,1073,,,20200210,20200210,adm1,China,Henan,,,
1782,,,1105,,,20200211,20200211,adm1,China,Henan,,,
1783,,,1135,,,20200212,20200212,adm1,China,Henan,,,
1784,,,1169,,,20200213,20200213,adm1,China,Henan,,,
1785,,,1184,,,20200214,20200214,adm1,China,Henan,,,
1786,,,1212,,,20200215,20200215,adm1,China,Henan,,,
1787,,,1231,,,20200216,20200216,adm1,China,Henan,,,
1788,,,1246,,,20200217,20200217,adm1,China,Henan,,,
1789,,,1257,,,20200218,20200218,adm1,China,Henan,,,
1790,,,1262,,,20200219,20200219,adm1,China,Henan,,,
1791,,,1265,,,20200220,20200220,adm1,China,Henan,,,
1792,,,1267,,,20200221,20200221,adm1,China,Henan,,,
1793,,,1270,,,20200222,20200222,adm1,China,Henan,,,
1794,,,1271,,,20200223,20200226,adm1,China,Henan,,,
1795,,,1272,,,20200227,20200310,adm1,China,Henan,,,
1796,,,1273,,,20200311,20200321,adm1,China,Henan,,,
1797,,,1274,,,20200322,20200325,adm1,China,Henan,,,
1798,,,1275,,,20200326,20200328,adm1,China,Henan,,,
1799,,,1276,,,20200329,20200412,adm1,China,Henan,,,
1800,,,2,,,20200123,20200124,adm1,China,Hong Kong,,,
1801,,,5,,,20200125,20200125,adm1,China,Hong Kong,,,
1802,,,8,,,20200126,20200128,adm1,China,Hong Kong,,,
1803,,,10,,,20200129,20200130,adm1,China,Hong Kong,,,
1804,,,12,,,20200131,20200131,adm1,China,Hong Kong,,,
1805,,,13,,,20200201,20200201,adm1,China,Hong Kong,,,
1806,,,15,,,20200202,20200203,adm1,China,Hong Kong,,,
1807,,,17,,,20200204,20200204,adm1,China,Hong Kong,,,
1808,,,21,,,20200205,20200205,adm1,China,Hong Kong,,,
1809,,,24,,,20200206,20200206,adm1,China,Hong Kong,,,
1810,,,25,,,20200207,20200207,adm1,China,Hong Kong,,,
1811,,,26,,,20200208,20200208,adm1,China,Hong Kong,,,
1812,,,29,,,20200209,20200209,adm1,China,Hong Kong,,,
1813,,,38,,,20200210,20200210,adm1,China,Hong Kong,,,
1814,,,49,,,20200211,20200211,adm1,China,Hong Kong,,,
1815,,,50,,,20200212,20200212,adm1,China,Hong Kong,,,
1816,,,53,,,20200213,20200213,adm1,China,Hong Kong,,,
1817,,,56,,,20200214,20200215,adm1,China,Hong Kong,,,
1818,,,57,,,20200216,20200216,adm1,China,Hong Kong,,,
1819,,,60,,,20200217,20200217,adm1,China,Hong Kong,,,
1820,,,62,,,20200218,20200218,adm1,China,Hong Kong,,,
1821,,,63,,,20200219,20200219,adm1,China,Hong Kong,,,
1822,,,68,,,20200220,20200221,adm1,China,Hong Kong,,,
1823,,,69,,,20200222,20200222,adm1,China,Hong Kong,,,
1824,,,74,,,20200223,20200223,adm1,China,Hong Kong,,,
1825,,,79,,,20200224,20200224,adm1,China,Hong Kong,,,
1826,,,84,,,20200225,20200225,adm1,China,Hong Kong,,,
1827,,,91,,,20200226,20200226,adm1,China,Hong Kong,,,
1828,,,92,,,20200227,20200227,adm1,China,Hong Kong,,,
1829,,,94,,,20200228,20200228,adm1,China,Hong Kong,,,
1830,,,95,,,20200229,20200229,adm1,China,Hong Kong,,,
1831,,,96,,,20200301,20200301,adm1,China,Hong Kong,,,
1832,,,100,,,20200302,20200303,adm1,China,Hong Kong,,,
1833,,,105,,,20200304,20200305,adm1,China,Hong Kong,,,
1834,,,107,,,20200306,20200306,adm1,China,Hong Kong,,,
1835,,,108,,,20200307,20200307,adm1,China,Hong Kong,,,
1836,,,114,,,20200308,20200308,adm1,China,Hong Kong,,,
1837,,,115,,,20200309,20200309,adm1,China,Hong Kong,,,
1838,,,120,,,20200310,20200310,adm1,China,Hong Kong,,,
1839,,,126,,,20200311,20200311,adm1,China,Hong Kong,,,
1840,,,129,,,20200312,20200312,adm1,China,Hong Kong,,,
1841,,,134,,,20200313,20200313,adm1,China,Hong Kong,,,
1842,,,140,,,20200314,20200314,adm1,China,Hong Kong,,,
1843,,,145,,,20200315,20200315,adm1,China,Hong Kong,,,
1844,,,155,,,20200316,20200316,adm1,China,Hong Kong,,,
1845,,,162,,,20200317,20200317,adm1,China,Hong Kong,,,
1846,,,181,,,20200318,20200318,adm1,China,Hong Kong,,,
1847,,,208,,,20200319,20200319,adm1,China,Hong Kong,,,
1848,,,256,,,20200320,20200320,adm1,China,Hong Kong,,,
1849,,,273,,,20200321,20200321,adm1,China,Hong Kong,,,
1850,,,317,,,20200322,20200322,adm1,China,Hong Kong,,,
1851,,,356,,,20200323,20200323,adm1,China,Hong Kong,,,
1852,,,386,,,20200324,20200324,adm1,China,Hong Kong,,,
1853,,,410,,,20200325,20200325,adm1,China,Hong Kong,,,
1854,,,453,,,20200326,20200326,adm1,China,Hong Kong,,,
1855,,,519,,,20200327,20200327,adm1,China,Hong Kong,,,
1856,,,561,,,20200328,20200328,adm1,China,Hong Kong,,,
1857,,,641,,,20200329,20200329,adm1,China,Hong Kong,,,
1858,,,682,,,20200330,20200330,adm1,China,Hong Kong,,,
1859,,,714,,,20200331,20200331,adm1,China,Hong Kong,,,
1860,,,765,,,20200401,20200401,adm1,China,Hong Kong,,,
1861,,,802,,,20200402,20200402,adm1,China,Hong Kong,,,
1862,,,845,,,20200403,20200403,adm1,China,Hong Kong,,,
1863,,,862,,,20200404,20200404,adm1,China,Hong Kong,,,
1864,,,890,,,20200405,20200405,adm1,China,Hong Kong,,,
1865,,,914,,,20200406,20200406,adm1,China,Hong Kong,,,
1866,,,935,,,20200407,20200407,adm1,China,Hong Kong,,,
1867,,,960,,,20200408,20200408,adm1,China,Hong Kong,,,
1868,,,973,,,20200409,20200409,adm1,China,Hong Kong,,,
1869,,,989,,,20200410,20200410,adm1,China,Hong Kong,,,
1870,,,1000,,,20200411,20200411,adm1,China,Hong Kong,,,
1871,,,1004,,,20200412,20200412,adm1,China,Hong Kong,,,
1872,,,444,,,20200122,20200123,adm1,China,Hubei,,,
1873,,,549,,,20200124,20200124,adm1,China,Hubei,,,
1874,,,761,,,20200125,20200125,adm1,China,Hubei,,,
1875,,,1058,,,20200126,20200126,adm1,China,Hubei,,,
1876,,,1423,,,20200127,20200127,adm1,China,Hubei,,,
1877,,,3554,,,20200128,20200129,adm1,China,Hubei,,,
1878,,,4903,,,20200130,20200130,adm1,China,Hubei,,,
1879,,,5806,,,20200131,20200131,adm1,China,Hubei,,,
1880,,,7153,,,20200201,20200201,adm1,China,Hubei,,,
1881,,,11177,,,20200202,20200202,adm1,China,Hubei,,,
1882,,,13522,,,20200203,20200203,adm1,China,Hubei,,,
1883,,,16678,,,20200204,20200204,adm1,China,Hubei,,,
1884,,,19665,,,20200205,20200205,adm1,China,Hubei,,,
1885,,,22112,,,20200206,20200206,adm1,China,Hubei,,,
1886,,,24953,,,20200207,20200207,adm1,China,Hubei,,,
1887,,,27100,,,20200208,20200208,adm1,China,Hubei,,,
1888,,,29631,,,20200209,20200209,adm1,China,Hubei,,,
1889,,,31728,,,20200210,20200210,adm1,China,Hubei,,,
1890,,,33366,,,20200211,20200212,adm1,China,Hubei,,,
1891,,,48206,,,20200213,20200213,adm1,China,Hubei,,,
1892,,,54406,,,20200214,20200214,adm1,China,Hubei,,,
1893,,,56249,,,20200215,20200215,adm1,China,Hubei,,,
1894,,,58182,,,20200216,20200216,adm1,China,Hubei,,,
1895,,,59989,,,20200217,20200217,adm1,China,Hubei,,,
1896,,,61682,,,20200218,20200218,adm1,China,Hubei,,,
1897,,,62031,,,20200219,20200219,adm1,China,Hubei,,,
1898,,,62442,,,20200220,20200220,adm1,China,Hubei,,,
1899,,,62662,,,20200221,20200221,adm1,China,Hubei,,,
1900,,,64084,,,20200222,20200223,adm1,China,Hubei,,,
1901,,,64287,,,20200224,20200224,adm1,China,Hubei,,,
1902,,,64786,,,20200225,20200225,adm1,China,Hubei,,,
1903,,,65187,,,20200226,20200226,adm1,China,Hubei,,,
1904,,,65596,,,20200227,20200227,adm1,China,Hubei,,,
1905,,,65914,,,20200228,20200228,adm1,China,Hubei,,,
1906,,,66337,,,20200229,20200229,adm1,China,Hubei,,,
1907,,,66907,,,20200301,20200301,adm1,China,Hubei,,,
1908,,,67103,,,20200302,20200302,adm1,China,Hubei,,,
1909,,,67217,,,20200303,20200303,adm1,China,Hubei,,,
1910,,,67332,,,20200304,20200304,adm1,China,Hubei,,,
1911,,,67466,,,20200305,20200305,adm1,China,Hubei,,,
1912,,,67592,,,20200306,20200306,adm1,China,Hubei,,,
1913,,,67666,,,20200307,20200307,adm1,China,Hubei,,,
1914,,,67707,,,20200308,20200308,adm1,China,Hubei,,,
1915,,,67743,,,20200309,20200309,adm1,China,Hubei,,,
1916,,,67760,,,20200310,20200310,adm1,China,Hubei,,,
1917,,,67773,,,20200311,20200311,adm1,China,Hubei,,,
1918,,,67781,,,20200312,20200312,adm1,China,Hubei,,,
1919,,,67786,,,20200313,20200313,adm1,China,Hubei,,,
1920,,,67790,,,20200314,20200314,adm1,China,Hubei,,,
1921,,,67794,,,20200315,20200315,adm1,China,Hubei,,,
1922,,,67798,,,20200316,20200316,adm1,China,Hubei,,,
1923,,,67799,,,20200317,20200317,adm1,China,Hubei,,,
1924,,,67800,,,20200318,20200323,adm1,China,Hubei,,,
1925,,,67801,,,20200324,20200331,adm1,China,Hubei,,,
1926,,,67802,,,20200401,20200403,adm1,China,Hubei,,,
1927,,,67803,,,20200404,20200412,adm1,China,Hubei,,,
1928,,,4,,,20200122,20200122,adm1,China,Hunan,,,
1929,,,9,,,20200123,20200123,adm1,China,Hunan,,,
1930,,,24,,,20200124,20200124,adm1,China,Hunan,,,
1931,,,43,,,20200125,20200125,adm1,China,Hunan,,,
1932,,,69,,,20200126,20200126,adm1,China,Hunan,,,
1933,,,100,,,20200127,20200127,adm1,China,Hunan,,,
1934,,,143,,,20200128,20200128,adm1,China,Hunan,,,
1935,,,221,,,20200129,20200129,adm1,China,Hunan,,,
1936,,,277,,,20200130,20200130,adm1,China,Hunan,,,
1937,,,332,,,20200131,20200131,adm1,China,Hunan,,,
1938,,,389,,,20200201,20200201,adm1,China,Hunan,,,
1939,,,463,,,20200202,20200202,adm1,China,Hunan,,,
1940,,,521,,,20200203,20200203,adm1,China,Hunan,,,
1941,,,593,,,20200204,20200204,adm1,China,Hunan,,,
1942,,,661,,,20200205,20200205,adm1,China,Hunan,,,
1943,,,711,,,20200206,20200206,adm1,China,Hunan,,,
1944,,,772,,,20200207,20200207,adm1,China,Hunan,,,
1945,,,803,,,20200208,20200208,adm1,China,Hunan,,,
1946,,,838,,,20200209,20200209,adm1,China,Hunan,,,
1947,,,879,,,20200210,20200210,adm1,China,Hunan,,,
1948,,,912,,,20200211,20200211,adm1,China,Hunan,,,
1949,,,946,,,20200212,20200212,adm1,China,Hunan,,,
1950,,,968,,,20200213,20200213,adm1,China,Hunan,,,
1951,,,988,,,20200214,20200214,adm1,China,Hunan,,,
1952,,,1001,,,20200215,20200215,adm1,China,Hunan,,,
1953,,,1004,,,20200216,20200216,adm1,China,Hunan,,,
1954,,,1006,,,20200217,20200217,adm1,China,Hunan,,,
1955,,,1007,,,20200218,20200218,adm1,China,Hunan,,,
1956,,,1008,,,20200219,20200219,adm1,China,Hunan,,,
1957,,,1010,,,20200220,20200220,adm1,China,Hunan,,,
1958,,,1011,,,20200221,20200221,adm1,China,Hunan,,,
1959,,,1013,,,20200222,20200222,adm1,China,Hunan,,,
1960,,,1016,,,20200223,20200226,adm1,China,Hunan,,,
1961,,,1017,,,20200227,20200228,adm1,China,Hunan,,,
1962,,,1018,,,20200229,20200401,adm1,China,Hunan,,,
1963,,,1019,,,20200402,20200412,adm1,China,Hunan,,,
1964,,,1,,,20200124,20200124,adm1,China,Inner Mongolia,,,
1965,,,7,,,20200125,20200126,adm1,China,Inner Mongolia,,,
1966,,,11,,,20200127,20200127,adm1,China,Inner Mongolia,,,
1967,,,15,,,20200128,20200128,adm1,China,Inner Mongolia,,,
1968,,,16,,,20200129,20200129,adm1,China,Inner Mongolia,,,
1969,,,19,,,20200130,20200130,adm1,China,Inner Mongolia,,,
1970,,,20,,,20200131,20200131,adm1,China,Inner Mongolia,,,
1971,,,23,,,20200201,20200201,adm1,China,Inner Mongolia,,,
1972,,,27,,,20200202,20200202,adm1,China,Inner Mongolia,,,
1973,,,34,,,20200203,20200203,adm1,China,Inner Mongolia,,,
1974,,,35,,,20200204,20200204,adm1,China,Inner Mongolia,,,
1975,,,42,,,20200205,20200205,adm1,China,Inner Mongolia,,,
1976,,,46,,,20200206,20200206,adm1,China,Inner Mongolia,,,
1977,,,50,,,20200207,20200207,adm1,China,Inner Mongolia,,,
1978,,,52,,,20200208,20200208,adm1,China,Inner Mongolia,,,
1979,,,54,,,20200209,20200209,adm1,China,Inner Mongolia,,,
1980,,,58,,,20200210,20200211,adm1,China,Inner Mongolia,,,
1981,,,60,,,20200212,20200212,adm1,China,Inner Mongolia,,,
1982,,,61,,,20200213,20200213,adm1,China,Inner Mongolia,,,
1983,,,65,,,20200214,20200214,adm1,China,Inner Mongolia,,,
1984,,,68,,,20200215,20200215,adm1,China,Inner Mongolia,,,
1985,,,70,,,20200216,20200216,adm1,China,Inner Mongolia,,,
1986,,,72,,,20200217,20200217,adm1,China,Inner Mongolia,,,
1987,,,73,,,20200218,20200218,adm1,China,Inner Mongolia,,,
1988,,,75,,,20200219,20200324,adm1,China,Inner Mongolia,,,
1989,,,77,,,20200325,20200325,adm1,China,Inner Mongolia,,,
1990,,,89,,,20200326,20200326,adm1,China,Inner Mongolia,,,
1991,,,92,,,20200327,20200327,adm1,China,Inner Mongolia,,,
1992,,,94,,,20200328,20200328,adm1,China,Inner Mongolia,,,
1993,,,95,,,20200329,20200329,adm1,China,Inner Mongolia,,,
1994,,,97,,,20200330,20200330,adm1,China,Inner Mongolia,,,
1995,,,107,,,20200331,20200331,adm1,China,Inner Mongolia,,,
1996,,,111,,,20200401,20200401,adm1,China,Inner Mongolia,,,
1997,,,117,,,20200402,20200405,adm1,China,Inner Mongolia,,,
1998,,,118,,,20200406,20200406,adm1,China,Inner Mongolia,,,
1999,,,121,,,20200407,20200407,adm1,China,Inner Mongolia,,,
2000,,,124,,,20200408,20200408,adm1,China,Inner Mongolia,,,
2001,,,126,,,20200409,20200409,adm1,China,Inner Mongolia,,,
2002,,,128,,,20200410,20200410,adm1,China,Inner Mongolia,,,
2003,,,155,,,20200411,20200411,adm1,China,Inner Mongolia,,,
2004,,,189,,,20200412,20200412,adm1,China,Inner Mongolia,,,
2005,,,1,,,20200122,20200122,adm1,China,Jiangsu,,,
2006,,,5,,,20200123,20200123,adm1,China,Jiangsu,,,
2007,,,9,,,20200124,20200124,adm1,China,Jiangsu,,,
2008,,,18,,,20200125,20200125,adm1,China,Jiangsu,,,
2009,,,33,,,20200126,20200126,adm1,China,Jiangsu,,,
2010,,,47,,,20200127,20200127,adm1,China,Jiangsu,,,
2011,,,70,,,20200128,20200128,adm1,China,Jiangsu,,,
2012,,,99,,,20200129,20200129,adm1,China,Jiangsu,,,
2013,,,129,,,20200130,20200130,adm1,China,Jiangsu,,,
2014,,,168,,,20200131,20200131,adm1,China,Jiangsu,,,
2015,,,202,,,20200201,20200201,adm1,China,Jiangsu,,,
2016,,,236,,,20200202,20200202,adm1,China,Jiangsu,,,
2017,,,271,,,20200203,20200203,adm1,China,Jiangsu,,,
2018,,,308,,,20200204,20200204,adm1,China,Jiangsu,,,
2019,,,341,,,20200205,20200205,adm1,China,Jiangsu,,,
2020,,,373,,,20200206,20200206,adm1,China,Jiangsu,,,
2021,,,408,,,20200207,20200207,adm1,China,Jiangsu,,,
2022,,,439,,,20200208,20200208,adm1,China,Jiangsu,,,
2023,,,468,,,20200209,20200209,adm1,China,Jiangsu,,,
2024,,,492,,,20200210,20200210,adm1,China,Jiangsu,,,
2025,,,515,,,20200211,20200211,adm1,China,Jiangsu,,,
2026,,,543,,,20200212,20200212,adm1,China,Jiangsu,,,
2027,,,570,,,20200213,20200213,adm1,China,Jiangsu,,,
2028,,,593,,,20200214,20200214,adm1,China,Jiangsu,,,
2029,,,604,,,20200215,20200215,adm1,China,Jiangsu,,,
2030,,,617,,,20200216,20200216,adm1,China,Jiangsu,,,
2031,,,626,,,20200217,20200217,adm1,China,Jiangsu,,,
2032,,,629,,,20200218,20200218,adm1,China,Jiangsu,,,
2033,,,631,,,20200219,20200321,adm1,China,Jiangsu,,,
2034,,,633,,,20200322,20200323,adm1,China,Jiangsu,,,
2035,,,636,,,20200324,20200324,adm1,China,Jiangsu,,,
2036,,,638,,,20200325,20200325,adm1,China,Jiangsu,,,
2037,,,640,,,20200326,20200326,adm1,China,Jiangsu,,,
2038,,,641,,,20200327,20200328,adm1,China,Jiangsu,,,
2039,,,644,,,20200329,20200329,adm1,China,Jiangsu,,,
2040,,,645,,,20200330,20200330,adm1,China,Jiangsu,,,
2041,,,646,,,20200331,20200401,adm1,China,Jiangsu,,,
2042,,,647,,,20200402,20200402,adm1,China,Jiangsu,,,
2043,,,651,,,20200403,20200410,adm1,China,Jiangsu,,,
2044,,,652,,,20200411,20200411,adm1,China,Jiangsu,,,
2045,,,653,,,20200412,20200412,adm1,China,Jiangsu,,,
2046,,,2,,,20200122,20200122,adm1,China,Jiangxi,,,
2047,,,7,,,20200123,20200123,adm1,China,Jiangxi,,,
2048,,,18,,,20200124,20200125,adm1,China,Jiangxi,,,
2049,,,36,,,20200126,20200126,adm1,China,Jiangxi,,,
2050,,,72,,,20200127,20200127,adm1,China,Jiangxi,,,
2051,,,109,,,20200128,20200129,adm1,China,Jiangxi,,,
2052,,,162,,,20200130,20200130,adm1,China,Jiangxi,,,
2053,,,240,,,20200131,20200131,adm1,China,Jiangxi,,,
2054,,,286,,,20200201,20200201,adm1,China,Jiangxi,,,
2055,,,333,,,20200202,20200202,adm1,China,Jiangxi,,,
2056,,,391,,,20200203,20200203,adm1,China,Jiangxi,,,
2057,,,476,,,20200204,20200204,adm1,China,Jiangxi,,,
2058,,,548,,,20200205,20200205,adm1,China,Jiangxi,,,
2059,,,600,,,20200206,20200206,adm1,China,Jiangxi,,,
2060,,,661,,,20200207,20200207,adm1,China,Jiangxi,,,
2061,,,698,,,20200208,20200208,adm1,China,Jiangxi,,,
2062,,,740,,,20200209,20200209,adm1,China,Jiangxi,,,
2063,,,771,,,20200210,20200210,adm1,China,Jiangxi,,,
2064,,,804,,,20200211,20200211,adm1,China,Jiangxi,,,
2065,,,844,,,20200212,20200212,adm1,China,Jiangxi,,,
2066,,,872,,,20200213,20200213,adm1,China,Jiangxi,,,
2067,,,900,,,20200214,20200214,adm1,China,Jiangxi,,,
2068,,,913,,,20200215,20200215,adm1,China,Jiangxi,,,
2069,,,925,,,20200216,20200216,adm1,China,Jiangxi,,,
2070,,,930,,,20200217,20200217,adm1,China,Jiangxi,,,
2071,,,933,,,20200218,20200218,adm1,China,Jiangxi,,,
2072,,,934,,,20200219,20200227,adm1,China,Jiangxi,,,
2073,,,935,,,20200228,20200321,adm1,China,Jiangxi,,,
2074,,,936,,,20200322,20200328,adm1,China,Jiangxi,,,
2075,,,937,,,20200329,20200412,adm1,China,Jiangxi,,,
2076,,,1,,,20200123,20200123,adm1,China,Jilin,,,
2077,,,3,,,20200124,20200124,adm1,China,Jilin,,,
2078,,,4,,,20200125,20200126,adm1,China,Jilin,,,
2079,,,6,,,20200127,20200127,adm1,China,Jilin,,,
2080,,,8,,,20200128,20200128,adm1,China,Jilin,,,
2081,,,9,,,20200129,20200129,adm1,China,Jilin,,,
2082,,,14,,,20200130,20200131,adm1,China,Jilin,,,
2083,,,17,,,20200201,20200201,adm1,China,Jilin,,,
2084,,,23,,,20200202,20200202,adm1,China,Jilin,,,
2085,,,31,,,20200203,20200203,adm1,China,Jilin,,,
2086,,,42,,,20200204,20200204,adm1,China,Jilin,,,
2087,,,54,,,20200205,20200205,adm1,China,Jilin,,,
2088,,,59,,,20200206,20200206,adm1,China,Jilin,,,
2089,,,65,,,20200207,20200207,adm1,China,Jilin,,,
2090,,,69,,,20200208,20200208,adm1,China,Jilin,,,
2091,,,78,,,20200209,20200209,adm1,China,Jilin,,,
2092,,,80,,,20200210,20200210,adm1,China,Jilin,,,
2093,,,81,,,20200211,20200211,adm1,China,Jilin,,,
2094,,,83,,,20200212,20200212,adm1,China,Jilin,,,
2095,,,84,,,20200213,20200213,adm1,China,Jilin,,,
2096,,,86,,,20200214,20200214,adm1,China,Jilin,,,
2097,,,88,,,20200215,20200215,adm1,China,Jilin,,,
2098,,,89,,,20200216,20200218,adm1,China,Jilin,,,
2099,,,90,,,20200219,20200219,adm1,China,Jilin,,,
2100,,,91,,,20200220,20200223,adm1,China,Jilin,,,
2101,,,93,,,20200224,20200324,adm1,China,Jilin,,,
